# The analysis results in this file have been extracted from a superset of the
#
#   Multi-INstrument Burst ARchive (MINBAR) data release 1
#
# comprising analyses of thermonuclear (type-I) X-ray bursts observed by
# the Rossi X-ray Timing Explorer (RXTE), BeppoSAX, and INTEGRAL.
#
# The data has been generated by a query from the web interface at
#
#   http://burst.sci.monash.edu
#
# Some of the data provided here may be PRELIMINARY and NOT SUITABLE FOR 
# PUBLICATION. For the definitive version of the analysis results comprising
# data release 1, download the machine-readable tables available at
#
#   https://doi.org/10.26180/5e4a697d9b8b6
#
# For more information, see the preprint at http://arxiv.org/abs/2003.00685 
# or contact the PI Duncan.Galloway@monash.edu
#
# The last comment line before the data gives the column field names, which
# are also described below:
#   name = Likely burst origin
#   time = Burst start time (MJD UT)
#   instr = Instrument label
#   bpflux = Bolometric peak flux (from blackbody fit)
#   bpfluxe = Uncertainty on bolometric peak flux
#   rexp = Photospheric radius-expansion flag
#
#
# For a complete description of the table fields and units, see
#   https://burst.sci.monash.edu/static/html/columns.html
#
"name"	"time"	"instr"	"bpflux"	"bpfluxe"	"rexp"
"4U 1705-44"	53059.54657	IJ2	0.00	0.00	1.31	
"4U 1323-62"	53060.31617	IJ2	0.00	0.00	1.00	
"4U 1636-536"	53061.58013	IJ2	0.00	0.00	1.03	
"4U 1636-536"	53061.73729	IJ2	0.00	0.00	1.02	
"4U 1705-44"	53062.06051	IJ2	0.00	0.00	1.42	
"4U 1702-429"	53062.15742	IJ2	0.00	0.00	1.09	
"4U 1728-34"	53062.45502	IJ2	0.00	0.00	1.52	
"1A 1742-294"	53062.60101	IJ2	0.00	0.00	1.40	
"4U 1728-34"	53062.64723	IJ2	0.00	0.00	1.55	
"XTE J1810-189"	53063.00608	XPj	0.84	0.83	-1.00	
"4U 1722-30"	53063.50802	IJ2	0.00	0.00	1.40	
"GX 3+1"	53063.51705	IJ2	0.00	0.00	1.66	
"1A 1742-294"	53063.56767	IJ2	0.00	0.00	1.24	
"4U 1728-34"	53063.57409	IJ2	0.00	0.00	1.55	
"4U 1722-30"	53063.74797	IJ2	0.00	0.00	1.09	
"SLX 1744-300"	53063.78496	IJ2	0.00	0.00	1.33	
"4U 1728-34"	53063.81629	IJ2	0.00	0.00	1.63	
"KS 1741-293"	53063.85765	IJ2	0.00	0.00	1.20	
"4U 1702-429"	53064.08308	XPc	34.64	1.13	1.00	
"4U 1702-429"	53064.27241	XPj	53.53	1.80	1.00	
"1A 1742-294"	53065.12428	IJ2	0.00	0.00	1.29	
"1A 1742-294"	53065.29942	IJ2	0.00	0.00	1.32	
"4U 1702-429"	53065.30430	XPj	40.64	1.42	1.00	
"4U 1728-34"	53065.33454	IJ2	0.00	0.00	1.56	
"SLX 1744-300"	53065.47630	IJ2	0.00	0.00	1.32	
"4U 1702-429"	53065.97685	XPy	48.02	1.37	1.00	
"GX 3+1"	53066.17475	IJ2	0.00	0.00	1.46	
"4U 1722-30"	53066.24318	IJ2	0.00	0.00	1.25	
"4U 1702-429"	53066.31102	XPj	62.01	1.89	1.00	
"GX 3+1"	53066.39272	IJ2	0.00	0.00	1.32	
"4U 1728-34"	53066.46574	IJ2	0.00	0.00	1.42	
"1A 1742-294"	53066.53133	IJ2	0.00	0.00	1.01	
"SLX 1744-300"	53066.55367	IJ2	0.00	0.00	1.33	
"1A 1742-294"	53066.64835	IJ2	0.00	0.00	1.22	
"4U 1728-34"	53066.69269	IJ2	0.00	0.00	1.36	
"1A 1742-294"	53066.75915	IJ2	0.00	0.00	1.00	
"1A 1742-294"	53066.89255	IJ2	0.00	0.00	1.01	
"4U 1728-34"	53066.91764	IJ2	0.00	0.00	1.51	
"SLX 1744-300"	53066.96296	IJ2	0.00	0.00	1.24	
"1A 1742-294"	53067.07395	IJ2	0.00	0.00	1.26	
"4U 1728-34"	53067.11888	IJ2	0.00	0.00	1.67	
"4U 1722-30"	53067.17702	IJ2	0.00	0.00	1.15	
"4U 1728-34"	53067.37379	IJ2	0.00	0.00	1.48	
"SLX 1744-300"	53067.60418	IJ2	0.00	0.00	1.35	
"4U 1722-30"	53067.63213	IJ2	0.00	0.00	1.21	
"4U 1728-34"	53067.63425	IJ2	0.00	0.00	1.45	
"1A 1742-294"	53067.68200	IJ2	0.00	0.00	1.00	
"1A 1742-294"	53067.88869	IJ2	0.00	0.00	1.05	
"1A 1742-294"	53068.04317	IJ2	0.00	0.00	1.00	
"4U 1728-34"	53068.08375	IJ2	0.00	0.00	1.48	
"1A 1742-294"	53068.10502	IJ2	0.00	0.00	1.00	
"2S 1711-339"	53068.29377	IJ2	0.00	0.00	1.17	
"4U 1728-34"	53068.54698	IJ2	0.00	0.00	1.47	
"1A 1742-294"	53072.13471	IJ1	0.00	0.00	1.02	
"SLX 1744-300"	53072.15765	IJ1	0.00	0.00	1.23	
"4U 1728-34"	53072.17691	IJ1	0.00	0.00	1.50	
"EXO 1747-214"	53072.28329	IJ1	0.00	0.00	1.39	
"1A 1742-294"	53072.34520	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53072.43268	IJ1	0.00	0.00	1.26	
"1A 1742-294"	53072.51218	IJ1	0.00	0.00	1.00	
"2S 1711-339"	53072.61726	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53072.63838	IJ1	0.00	0.00	1.51	
"SLX 1744-300"	53072.75078	IJ1	0.00	0.00	1.04	
"XTE J1709-267"	53072.83291	IJ1	0.00	0.00	1.11	
"4U 1728-34"	53073.04190	IJ1	0.00	0.00	1.52	
"1A 1742-294"	53073.21212	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53073.30525	IJ1	0.00	0.00	1.59	
"1A 1742-294"	53073.30905	IJ1	0.00	0.00	1.00	
"4U 1722-30"	53073.32148	IJ1	0.00	0.00	1.34	
"GX 3+1"	53073.39744	IJ1	0.00	0.00	1.64	
"1A 1742-294"	53073.52598	IJ1	0.00	0.00	1.32	
"4U 1728-34"	53073.54244	IJ1	0.00	0.00	1.47	
"GX 3+1"	53073.66103	IJ1	0.00	0.00	1.53	
"SLX 1737-282"	53073.72137	IJ1	0.00	0.00	1.58	
"GX 3+1"	53073.80133	IJ1	0.00	0.00	1.47	
"KS 1741-293"	53073.91097	IJ1	0.00	0.00	1.19	
"SLX 1744-300"	53073.94263	IJ1	0.00	0.00	1.35	
"4U 1728-34"	53073.98643	IJ1	0.00	0.00	1.48	
"XTE J1709-267"	53073.98855	IJ1	0.00	0.00	1.01	
"GS 1826-24"	53074.26400	IJ1	0.00	0.00	1.00	
"Aql X-1"	53074.88302	XPa	16.16	1.05	1.00	
"4U 1728-34"	53076.07029	XPj	36.36	1.53	1.00	
"1A 1742-294"	53076.84942	IJ1	0.00	0.00	1.06	
"4U 1728-34"	53076.92759	IJ1	0.00	0.00	1.45	
"4U 1728-34"	53077.04852	IJ1	0.00	0.00	1.47	
"4U 1728-34"	53077.13304	IJ1	0.00	0.00	1.43	
"1A 1742-294"	53077.24154	IJ1	0.00	0.00	1.35	
"1A 1742-294"	53077.34786	IJ1	0.00	0.00	1.00	
"SAX J1747.0-2853"	53078.52093	IJ1	0.00	0.00	1.65	
"1A 1742-294"	53078.53872	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53078.54631	IJ1	0.00	0.00	1.50	
"XTE J1709-267"	53078.59640	IJ1	0.00	0.00	1.02	
"1A 1742-294"	53078.67729	IJ1	0.00	0.00	1.00	
"GX 3+1"	53079.16522	IJ1	0.00	0.00	1.58	
"SAX J1747.0-2853"	53079.20269	IJ1	0.00	0.00	1.24	
"4U 1728-34"	53079.50118	IJ1	0.00	0.00	1.45	
"1A 1742-294"	53079.51042	IJ1	0.00	0.00	1.00	
"SAX J1747.0-2853"	53079.51858	IJ1	0.00	0.00	1.08	
"SLX 1744-300"	53079.68620	IJ1	0.00	0.00	1.33	
"1A 1742-294"	53079.73516	IJ1	0.00	0.00	1.00	
"Cyg X-2"	53079.76074	XPj	6.20	0.48	-1.00	
"Cyg X-2"	53079.77454	XPj	8.39	0.59	3.00	
"1A 1742-294"	53079.82017	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53079.83013	IJ1	0.00	0.00	1.49	
"SAX J1747.0-2853"	53079.85456	IJ1	0.00	0.00	1.55	
"4U 1728-34"	53079.95193	IJ1	0.00	0.00	1.46	
"SLX 1744-300"	53080.47439	IJ1	0.00	0.00	1.27	
"1A 1742-294"	53080.47449	IJ1	0.00	0.00	1.33	
"SAX J1747.0-2853"	53080.54957	IJ1	0.00	0.00	1.08	
"1A 1742-294"	53080.56583	IJ1	0.00	0.00	1.01	
"EXO 0748-676"	53081.72050	XPj	18.05	0.61	1.00	
"Aql X-1"	53083.07929	IJ1	0.00	0.00	1.00	
"Ser X-1"	53083.19866	IJ1	0.00	0.00	1.36	
"GX 3+1"	53084.67822	IJ1	0.00	0.00	1.46	
"1A 1742-294"	53084.77402	IJ1	0.00	0.00	1.00	
"4U 1608-522"	53084.87462	IJ1	0.00	0.00	1.75	
"4U 1608-522"	53085.04424	IJ1	0.00	0.00	1.52	
"4U 1608-522"	53085.14210	IJ1	0.00	0.00	1.37	
"1A 1742-294"	53085.58850	IJ1	0.00	0.00	1.00	
"4U 1323-62"	53085.75090	IJ1	0.00	0.00	1.01	
"4U 1323-62"	53086.06472	IJ1	0.00	0.00	1.00	
"4U 1323-62"	53086.19497	IJ1	0.00	0.00	1.01	
"4U 1323-62"	53087.83037	IJ1	0.00	0.00	1.00	
"4U 1323-62"	53088.15147	IJ1	0.00	0.00	1.01	
"4U 1323-62"	53088.46713	IJ1	0.00	0.00	1.02	
"Aql X-1"	53088.71071	IJ1	0.00	0.00	1.32	
"Aql X-1"	53088.71612	IJ1	0.00	0.00	1.02	
"Aql X-1"	53088.72032	IJ1	0.00	0.00	1.08	
"Aql X-1"	53089.06837	IJ1	0.00	0.00	1.08	
"Cyg X-2"	53089.57102	XPy	10.98	0.59	1.00	
"4U 1608-522"	53090.69521	XPy	65.22	1.43	1.00	
"4U 1722-30"	53093.09088	IJ1	0.00	0.00	1.47	
"1A 1742-294"	53093.11188	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53093.20417	IJ1	0.00	0.00	1.02	
"GX 3+1"	53093.24300	IJ1	0.00	0.00	1.55	
"1A 1742-294"	53093.31311	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53093.31832	IJ1	0.00	0.00	1.45	
"1A 1742-294"	53093.32690	IJ1	0.00	0.00	1.01	
"SLX 1744-300"	53093.40594	IJ1	0.00	0.00	1.25	
"1A 1742-294"	53093.43131	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53093.52968	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53093.60390	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53093.63375	IJ1	0.00	0.00	1.00	
"KS 1741-293"	53093.72958	IJ1	0.00	0.00	1.05	
"1A 1742-294"	53093.74961	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53093.84113	IJ1	0.00	0.00	1.24	
"4U 1728-34"	53093.88112	IJ1	0.00	0.00	1.39	
"1A 1742-294"	53093.93104	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53094.02249	IJ1	0.00	0.00	1.00	
"GX 3+1"	53094.05383	IJ1	0.00	0.00	1.52	
"SLX 1744-300"	53094.07362	IJ1	0.00	0.00	1.21	
"1A 1742-294"	53094.11624	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53094.30424	IJ1	0.00	0.00	1.24	
"1A 1742-294"	53094.33647	IJ1	0.00	0.00	1.00	
"SAX J1747.0-2853"	53094.37034	IJ1	0.00	0.00	1.52	
"1A 1742-294"	53094.44024	IJ1	0.00	0.00	1.00	
"KS 1741-293"	53094.44316	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53094.51458	IJ1	0.00	0.00	1.03	
"1A 1742-294"	53094.51486	IJ1	0.00	0.00	1.00	
"GX 3+1"	53094.52707	IJ1	0.00	0.00	1.59	
"1A 1742-294"	53094.63256	IJ1	0.00	0.00	1.03	
"KS 1741-293"	53094.68388	IJ1	0.00	0.00	1.01	
"1A 1742-294"	53094.80912	IJ1	0.00	0.00	1.01	
"KS 1741-293"	53094.92251	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53094.92551	IJ1	0.00	0.00	1.31	
"1A 1742-294"	53094.96286	IJ1	0.00	0.00	1.00	
"GRS 1747-312"	53095.11053	IJ1	0.00	0.00	1.36	
"4U 1728-34"	53095.13123	IJ1	0.00	0.00	1.45	
"GX 3+1"	53095.15642	IJ1	0.00	0.00	1.52	
"KS 1741-293"	53095.16169	IJ1	0.00	0.00	1.01	
"SLX 1744-300"	53095.17732	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53095.21661	IJ1	0.00	0.00	1.00	
"KS 1741-293"	53095.40258	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53095.42796	IJ1	0.00	0.00	1.00	
"GX 3+1"	53095.44355	IJ1	0.00	0.00	1.50	
"SAX J1747.0-2853"	53095.46128	IJ1	0.00	0.00	1.38	
"1A 1742-294"	53095.51334	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53095.55498	IJ1	0.00	0.00	1.56	
"GX 17+2"	53095.77896	XPj	12.59	0.58	3.00	
"KS 1741-293"	53096.09088	IJ1	0.00	0.00	1.04	
"SLX 1744-300"	53096.13576	IJ1	0.00	0.00	1.30	
"4U 1728-34"	53096.15419	IJ1	0.00	0.00	1.54	
"1A 1742-294"	53096.17744	IJ1	0.00	0.00	1.00	
"GX 3+1"	53096.25192	IJ1	0.00	0.00	1.51	
"4U 1728-34"	53096.25463	IJ1	0.00	0.00	1.50	
"1A 1742-294"	53096.27600	IJ1	0.00	0.00	1.01	
"KS 1741-293"	53096.30806	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53096.44912	IJ1	0.00	0.00	1.00	
"1A 1742-294"	53096.54386	IJ1	0.00	0.00	1.00	
"KS 1741-293"	53096.55317	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53096.56711	IJ1	0.00	0.00	1.46	
"SLX 1744-300"	53096.57329	IJ1	0.00	0.00	1.31	
"SAX J1747.0-2853"	53096.62033	XPj	1.84	0.22	1.00	
"KS 1741-293"	53096.76561	IJ1	0.00	0.00	1.02	
"1A 1742-294"	53096.77476	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	53096.77840	IJ1	0.00	0.00	1.23	
"1A 1742-294"	53096.85162	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53096.85606	IJ1	0.00	0.00	1.37	
"1A 1742-294"	53096.86577	IJ1	0.00	0.00	1.00	
"KS 1741-293"	53096.98007	IJ1	0.00	0.00	1.00	
"GX 3+1"	53097.03781	IJ1	0.00	0.00	1.48	
"4U 1728-34"	53097.07057	IJ1	0.00	0.00	1.52	
"1A 1742-294"	53097.07637	IJ1	0.00	0.00	1.05	
"4U 1728-34"	53097.30528	IJ1	0.00	0.00	1.50	
"IGR J17254-3257"	53097.30889	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53097.44381	IJ1	0.00	0.00	1.60	
"SLX 1744-300"	53097.47126	IJ1	0.00	0.00	1.24	
"SAX J1747.0-2853"	53098.86221	XPj	1.66	0.21	1.00	
"Cyg X-2"	53099.40292	XPj	6.61	0.43	-1.00	
"GX 17+2"	53102.91144	IJ1	0.00	0.00	1.42	
"1A 1744-361"	53103.05478	IJ1	0.00	0.00	1.02	
"1A 1742-294"	53103.13696	IJ1	0.00	0.00	1.00	
"GX 3+1"	53103.35191	IJ1	0.00	0.00	1.53	
"GX 3+1"	53103.71475	IJ1	0.00	0.00	1.62	
"4U 1702-429"	53103.92553	XPl	39.72	1.18	1.00	
"GX 3+1"	53103.97361	IJ1	0.00	0.00	1.52	
"1A 1742-294"	53104.17712	IJ1	0.00	0.00	1.03	
"KS 1741-293"	53104.18804	IJ1	0.00	0.00	1.08	
"SLX 1744-300"	53104.22185	IJ1	0.00	0.00	1.04	
"4U 1702-429"	53104.26258	XPj	60.41	1.82	1.00	
"1A 1742-294"	53104.27979	IJ1	0.00	0.00	1.00	
"4U 1608-522"	53104.40793	XPj	144.54	6.38	2.00	
"1A 1742-294"	53104.41389	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53104.45918	IJ1	0.00	0.00	1.57	
"4U 1702-429"	53104.89745	XPl	47.81	1.32	1.00	
"4U 1702-429"	53106.36441	XPj	45.17	1.57	1.00	
"4U 1702-429"	53107.28928	XPj	61.53	1.91	1.00	
"4U 1702-429"	53107.59062	XPc	53.25	1.97	1.00	
"4U 1702-429"	53107.91084	XPj	64.65	1.92	1.00	
"1A 1742-294"	53108.22160	IJ1	0.00	0.00	1.26	
"4U 1702-429"	53108.23614	XPc	65.94	2.36	1.00	
"4U 1702-429"	53108.50825	XPc	52.73	2.20	1.00	
"4U 1728-34"	53108.64379	IJ1	0.00	0.00	1.31	
"4U 1702-429"	53108.76207	XPj	58.49	1.95	1.00	
"GS 1826-24"	53108.76628	IJ1	0.00	0.00	1.00	
"4U 1702-429"	53109.77223	XPj	45.53	1.63	1.00	
"4U 1702-429"	53110.03003	XPj	57.70	1.76	1.00	
"4U 1702-429"	53111.08955	XPe	43.37	1.55	1.00	
"4U 1702-429"	53111.85389	XPa	50.64	1.27	1.00	
"4U 1702-429"	53112.11479	XPj	65.27	1.88	1.00	
"4U 1728-34"	53114.80482	IJ1	0.00	0.00	1.57	
"1A 1742-294"	53114.84174	IJ1	0.00	0.00	1.04	
"GS 1826-24"	53114.96959	IJ1	0.00	0.00	1.00	
"XB 1832-330"	53115.72487	IJ1	0.00	0.00	1.14	
"Ser X-1"	53117.43596	IJ1	0.00	0.00	1.28	
"Ser X-1"	53117.46668	IJ1	0.00	0.00	1.33	
"4U 0836-429"	53119.17186	IJ1	0.00	0.00	1.00	
"Ser X-1"	53120.06022	IJ1	0.00	0.00	1.37	
"Ser X-1"	53126.35792	IJ1	0.00	0.00	1.36	
"EXO 0748-676"	53126.40284	XPl	54.39	1.20	2.00	
"Aql X-1"	53126.95589	IJ1	0.00	0.00	1.73	
"Ser X-1"	53128.34611	IJ1	0.00	0.00	1.32	
"4U 1722-30"	53147.21828	XPy	59.41	1.88	3.00	
"GX 17+2"	53148.73856	XPc	12.63	0.72	3.00	
"Aql X-1"	53148.95667	XPj	46.74	1.48	1.00	
"Aql X-1"	53150.20172	XPc	43.22	1.49	1.00	
"Aql X-1"	53150.92042	XPl	46.63	2.48	1.00	
"Aql X-1"	53151.69619	XPc	41.68	1.52	1.00	
"Cyg X-2"	53153.54555	XPj	12.31	0.66	1.00	
"Aql X-1"	53153.80822	XPj	41.24	1.32	1.00	
"4U 1323-62"	53161.82666	IJ1	0.00	0.00	1.03	
"Cyg X-2"	53163.44658	XPj	10.47	0.69	1.00	
"EXO 0748-676"	53172.80443	XPj	45.62	1.19	2.00	
"2S 0918-549"	53174.98493	XPj	6.27	0.26	1.00	
"Cyg X-2"	53178.17865	XPy	7.42	0.36	1.00	
"EXO 0748-676"	53179.44146	XPj	16.72	0.51	1.00	
"GS 1826-24"	53205.19658	XPj	27.18	1.05	1.00	
"GS 1826-24"	53206.05519	XPj	18.21	0.55	-1.00	
"GS 1826-24"	53206.49148	XPj	28.32	1.11	1.00	
"GS 1826-24"	53206.63612	XPj	30.22	1.18	1.00	
"GS 1826-24"	53207.07578	XPc	23.81	0.43	-1.00	
"GS 1826-24"	53207.21909	XPj	28.45	1.10	1.00	
"4U 1702-429"	53211.96397	XPc	85.42	3.43	2.00	
"Cyg X-2"	53212.67373	XPc	5.12	0.72	-1.00	
"4U 1702-429"	53212.79359	XPj	88.33	2.66	2.00	
"EXO 0748-676"	53220.06541	XPl	42.41	1.20	2.00	
"4U 1636-536"	53225.77089	IJ1	0.00	0.00	1.29	
"4U 1636-536"	53225.78501	IJ1	0.00	0.00	1.02	
"4U 1636-536"	53226.02162	IJ1	0.00	0.00	1.02	
"4U 1636-536"	53226.13518	IJ1	0.00	0.00	1.04	
"4U 1636-536"	53226.35279	IJ1	0.00	0.00	1.07	
"4U 1636-536"	53228.04280	IJ1	0.00	0.00	1.01	
"4U 1636-536"	53228.13611	IJ1	0.00	0.00	1.06	
"4U 1636-536"	53228.23530	IJ1	0.00	0.00	1.06	
"4U 1636-536"	53228.32938	IJ1	0.00	0.00	1.05	
"4U 1636-536"	53228.42506	IJ1	0.00	0.00	1.00	
"4U 1636-536"	53228.81087	IJ1	0.00	0.00	1.17	
"EXO 0748-676"	53229.18483	XPj	19.71	0.66	1.00	
"4U 1636-536"	53229.69972	IJ1	0.00	0.00	1.03	
"4U 1636-536"	53229.78946	IJ1	0.00	0.00	1.01	
"4U 1636-536"	53229.79978	IJ1	0.00	0.00	1.00	
"4U 1636-536"	53229.89803	IJ1	0.00	0.00	1.13	
"4U 1636-536"	53230.00309	IJ1	0.00	0.00	1.09	
"4U 1636-536"	53231.98314	IJ1	0.00	0.00	1.05	
"4U 1636-536"	53232.06685	IJ1	0.00	0.00	1.00	
"4U 1636-536"	53232.30515	IJ1	0.00	0.00	1.47	
"4U 1702-429"	53232.67763	IJ1	0.00	0.00	1.27	
"4U 1636-536"	53232.82432	IJ1	0.00	0.00	1.50	
"4U 1636-536"	53233.08881	IJ1	0.00	0.00	1.02	
"IGR J17597-2201"	53234.21803	IJ1	0.00	0.00	1.29	
"IGR J17597-2201"	53234.68915	IJ1	0.00	0.00	1.33	
"GS 1826-24"	53234.91034	IJ1	0.00	0.00	1.00	
"GS 1826-24"	53235.18502	IJ1	0.00	0.00	1.00	
"GS 1826-24"	53235.46507	IJ1	0.00	0.00	1.00	
"4U 1636-536"	53236.65896	IJ1	0.00	0.00	1.07	
"4U 1636-536"	53236.72579	IJ1	0.00	0.00	1.01	
"4U 1636-536"	53237.24729	IJ1	0.00	0.00	1.01	
"4U 1636-536"	53237.47983	IJ1	0.00	0.00	1.09	
"4U 1636-536"	53237.80642	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53239.00157	IJ1	0.00	0.00	1.69	
"4U 1728-34"	53239.60964	IJ1	0.00	0.00	1.51	
"1A 1742-294"	53239.63664	IJ1	0.00	0.00	1.10	
"GX 3+1"	53239.99481	IJ1	0.00	0.00	1.68	
"4U 1722-30"	53240.00820	IJ1	0.00	0.00	1.34	
"GX 3+1"	53240.04389	IJ1	0.00	0.00	1.28	
"SAX J1747.0-2853"	53240.25416	IJ1	0.00	0.00	1.17	
"GX 3+1"	53240.31203	IJ1	0.00	0.00	1.53	
"SLX 1744-300"	53240.67369	IJ1	0.00	0.00	1.35	
"SLX 1735-269"	53240.72382	IJ1	0.00	0.00	1.59	
"1A 1742-294"	53240.77226	IJ1	0.00	0.00	1.56	
"4U 1722-30"	53240.84610	IJ1	0.00	0.00	1.20	
"1A 1742-294"	53240.90489	IJ1	0.00	0.00	1.02	
"1A 1742-294"	53240.95937	IJ1	0.00	0.00	1.02	
"GX 3+1"	53241.07676	IJ1	0.00	0.00	1.63	
"1A 1742-294"	53241.08893	IJ1	0.00	0.00	1.00	
"4U 1722-30"	53241.18377	IJ1	0.00	0.00	1.16	
"SLX 1744-300"	53241.18624	IJ1	0.00	0.00	1.28	
"4U 1728-34"	53241.26697	IJ1	0.00	0.00	1.52	
"4U 1636-536"	53241.99888	IJ1	0.00	0.00	1.50	
"Cyg X-2"	53242.21427	XPj	11.99	0.69	1.00	
"Cyg X-2"	53247.08674	XPj	9.12	0.45	1.00	
"SLX 1744-300"	53247.57981	IJ1	0.00	0.00	1.02	
"4U 1722-30"	53247.66475	IJ1	0.00	0.00	1.32	
"SLX 1744-300"	53247.79266	IJ1	0.00	0.00	1.25	
"GX 3+1"	53247.81182	IJ1	0.00	0.00	1.62	
"1A 1742-294"	53247.90718	IJ1	0.00	0.00	1.09	
"4U 1728-34"	53247.97014	IJ1	0.00	0.00	1.57	
"GRS 1747-312"	53248.73516	IJ1	0.00	0.00	1.34	
"GX 3+1"	53248.78684	IJ1	0.00	0.00	1.48	
"4U 1728-34"	53249.05718	IJ1	0.00	0.00	1.57	
"1A 1742-294"	53249.12059	IJ1	0.00	0.00	1.34	
"SLX 1744-300"	53249.34417	IJ1	0.00	0.00	1.32	
"1A 1742-294"	53249.50815	IJ1	0.00	0.00	1.15	
"4U 1722-30"	53249.61528	IJ1	0.00	0.00	1.38	
"4U 1728-34"	53249.64236	IJ1	0.00	0.00	1.64	
"1A 1742-294"	53249.70516	IJ1	0.00	0.00	1.03	
"4U 1728-34"	53249.81020	IJ1	0.00	0.00	1.54	
"4U 1728-34"	53249.96684	IJ1	0.00	0.00	1.46	
"SLX 1744-300"	53249.97980	IJ1	0.00	0.00	1.33	
"4U 1728-34"	53250.14124	IJ1	0.00	0.00	1.47	
"1A 1742-294"	53250.22604	IJ1	0.00	0.00	1.16	
"4U 1728-34"	53250.30297	IJ1	0.00	0.00	1.69	
"SLX 1744-300"	53250.48006	IJ1	0.00	0.00	1.00	
"4U 1728-34"	53250.61260	IJ1	0.00	0.00	1.58	
"1A 1742-294"	53250.67765	IJ1	0.00	0.00	1.31	
"SLX 1744-300"	53250.67983	IJ1	0.00	0.00	1.24	
"4U 1722-30"	53250.80141	IJ1	0.00	0.00	1.58	
"SLX 1744-300"	53250.88528	IJ1	0.00	0.00	1.32	
"GX 3+1"	53250.93693	IJ1	0.00	0.00	1.58	
"4U 1728-34"	53250.94282	IJ1	0.00	0.00	1.62	
"1A 1742-294"	53251.04538	IJ1	0.00	0.00	1.37	
"1A 1742-294"	53251.75259	IJ1	0.00	0.00	1.35	
"4U 1722-30"	53251.83389	IJ1	0.00	0.00	1.13	
"1A 1742-294"	53251.90653	IJ1	0.00	0.00	1.28	
"4U 1728-34"	53251.97059	IJ1	0.00	0.00	1.64	
"SLX 1744-300"	53252.03912	IJ1	0.00	0.00	1.31	
"SLX 1744-300"	53252.22768	IJ1	0.00	0.00	1.23	
"Ser X-1"	53253.55627	IJ1	0.00	0.00	1.51	
"Cir X-1"	53254.64483	IJ1	0.00	0.00	1.02	
"4U 1702-429"	53255.45260	IJ1	0.00	0.00	1.21	
"4U 1728-34"	53255.75343	IJ1	0.00	0.00	1.70	
"4U 1728-34"	53255.89638	IJ1	0.00	0.00	1.45	
"4U 1722-30"	53255.97898	IJ1	0.00	0.00	1.28	
"XTE J1739-285"	53255.97905	IJ1	0.00	0.00	1.02	
"SLX 1744-300"	53256.00969	IJ1	0.00	0.00	1.11	
"1A 1742-294"	53256.02667	IJ1	0.00	0.00	1.25	
"1A 1742-294"	53256.33104	IJ1	0.00	0.00	1.01	
"4U 1728-34"	53256.37525	IJ1	0.00	0.00	1.36	
"4U 1728-34"	53256.52890	IJ1	0.00	0.00	1.40	
"4U 1728-34"	53256.65984	IJ1	0.00	0.00	1.50	
"4U 1702-429"	53256.73847	IJ1	0.00	0.00	1.24	
"4U 1636-536"	53258.13278	IJ1	0.00	0.00	1.12	
"4U 1636-536"	53259.17837	IJ1	0.00	0.00	1.19	
"IGR J17597-2201"	53261.35386	XPj	5.53	0.20	1.00	
"IGR J17597-2201"	53262.41012	XPj	4.18	0.19	1.00	
"IGR J17597-2201"	53262.55774	XPj	5.17	0.20	1.00	
"4U 1728-34"	53263.00088	IJ1	0.00	0.00	1.51	
"4U 1728-34"	53265.33024	IJ1	0.00	0.00	1.67	
"1A 1742-294"	53265.38863	IJ1	0.00	0.00	1.01	
"GX 3+1"	53265.74892	IJ1	0.00	0.00	1.48	
"4U 1728-34"	53265.79312	IJ1	0.00	0.00	1.52	
"1A 1742-294"	53265.80385	IJ1	0.00	0.00	1.03	
"4U 1728-34"	53266.55293	IJ1	0.00	0.00	1.66	
"SLX 1744-300"	53266.62816	IJ1	0.00	0.00	1.34	
"4U 1728-34"	53266.66667	IJ1	0.00	0.00	1.46	
